Item,Year,Value,Economy
1.1 Coal & Coal Products,2017,175.58648871719998,01_AUS
1.2 Crude Oil & Petroleum Products,2017,134.7132221556,01_AUS
1.3 Gas,2017,73.79913261600001,01_AUS
,2017,,01_AUS
2. CO2 Emission by Sector,2017,226.47219161159998,01_AUS
2.1 Transformation Sector,2017,226.47219161159998,01_AUS
2.1.1 Main Activity Producer,2017,180.35544790560004,01_AUS
2.1.2 Autoproducers,2017,11.097472069199998,01_AUS
2.1.3 Gas Processing,2017,0.0,01_AUS
2.1.4 Loss & Own Use,2017,35.019271636800006,01_AUS
,2017,,01_AUS
2.2 Final Energy Consumption Sector,2017,157.62665187720003,01_AUS
2.2.1 Industry Sector,2017,37.6066149492,01_AUS
2.2.2 Transport Sector,2017,97.65734585639998,01_AUS
2.2.3 Residential & Commercial,2017,14.870158472400004,01_AUS
2.2.4 Other,2017,7.492532599200002,01_AUS
Total CO2 Emission,1990,3.5816571832255235,02_BD
,1990,,02_BD
1. CO2 Emission by Energy,1990,3.5816571832255235,02_BD
1.1 Coal & Coal Products,1990,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1990,0.9212922531764005,02_BD
1.3 Gas,1990,2.660364930049123,02_BD
,1990,,02_BD
2. CO2 Emission by Sector,1990,3.5816571832255235,02_BD
2.1 Transformation Sector,1990,2.7834467167324433,02_BD
2.1.1 Main Activity Producer,1990,1.1030856376647062,02_BD
2.1.2 Autoproducers,1990,0.0,02_BD
2.1.3 Gas Processing,1990,0.0,02_BD
2.1.4 Loss & Own Use,1990,1.680361079067737,02_BD
,1990,,02_BD
2.2 Final Energy Consumption Sector,1990,0.7982104664930806,02_BD
2.2.1 Industry Sector,1990,0.12646019205866285,02_BD
2.2.2 Transport Sector,1990,0.5684180442618924,02_BD
2.2.3 Residential & Commercial,1990,0.10333223017252534,02_BD
2.2.4 Other,1990,0.0,02_BD
Total CO2 Emission,1991,4.867834456218037,02_BD
,1991,,02_BD
1. CO2 Emission by Energy,1991,4.867834456218037,02_BD
1.1 Coal & Coal Products,1991,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1991,0.9586588247415275,02_BD
1.3 Gas,1991,3.9091756314765096,02_BD
,1991,,02_BD
2. CO2 Emission by Sector,1991,4.867834456218037,02_BD
2.1 Transformation Sector,1991,4.009625143381711,02_BD
2.1.1 Main Activity Producer,1991,1.1703337307885486,02_BD
2.1.2 Autoproducers,1991,0.0,02_BD
2.1.3 Gas Processing,1991,0.0,02_BD
2.1.4 Loss & Own Use,1991,2.8392914125931616,02_BD
,1991,,02_BD
2.2 Final Energy Consumption Sector,1991,0.8582093128363264,02_BD
2.2.1 Industry Sector,1991,0.136017375879521,02_BD
2.2.2 Transport Sector,1991,0.6104532229240136,02_BD
2.2.3 Residential & Commercial,1991,0.1117387140327918,02_BD
2.2.4 Other,1991,0.0,02_BD
Total CO2 Emission,1992,5.440414890298929,02_BD
,1992,,02_BD
1. CO2 Emission by Energy,1992,5.440414890298929,02_BD
1.1 Coal & Coal Products,1992,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1992,1.0980747534097233,02_BD
1.3 Gas,1992,4.342340136889206,02_BD
,1992,,02_BD
2. CO2 Emission by Sector,1992,5.440414890298929,02_BD
2.1 Transformation Sector,1992,4.465496909474121,02_BD
2.1.1 Main Activity Producer,1992,1.2783490865694318,02_BD
2.1.2 Autoproducers,1992,0.15760037300832003,02_BD
2.1.3 Gas Processing,1992,0.0,02_BD
2.1.4 Loss & Own Use,1992,3.0295474498963686,02_BD
,1992,,02_BD
2.2 Final Energy Consumption Sector,1992,0.9749179808248087,02_BD
2.2.1 Industry Sector,1992,0.1705136489846158,02_BD
2.2.2 Transport Sector,1992,0.670233650502497,02_BD
2.2.3 Residential & Commercial,1992,0.13417068133769594,02_BD
2.2.4 Other,1992,0.0,02_BD
Total CO2 Emission,1993,5.514653232875283,02_BD
,1993,,02_BD
1. CO2 Emission by Energy,1993,5.514653232875283,02_BD
1.1 Coal & Coal Products,1993,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1993,1.119379565413135,02_BD
1.3 Gas,1993,4.395273667462147,02_BD
,1993,,02_BD
2. CO2 Emission by Sector,1993,5.514653232875283,02_BD
2.1 Transformation Sector,1993,4.484816523315011,02_BD
2.1.1 Main Activity Producer,1993,1.4527771579403255,02_BD
2.1.2 Autoproducers,1993,0.26555662851901923,02_BD
2.1.3 Gas Processing,1993,0.0,02_BD
2.1.4 Loss & Own Use,1993,2.7664827368556657,02_BD
,1993,,02_BD
2.2 Final Energy Consumption Sector,1993,1.0298367095602718,02_BD
2.2.1 Industry Sector,1993,0.17563934765012815,02_BD
2.2.2 Transport Sector,1993,0.6968134100090284,02_BD
2.2.3 Residential & Commercial,1993,0.15738395190111534,02_BD
2.2.4 Other,1993,0.0,02_BD
Total CO2 Emission,1994,5.434007487061212,02_BD
,1994,,02_BD
1. CO2 Emission by Energy,1994,5.434007487061212,02_BD
1.1 Coal & Coal Products,1994,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1994,1.1719005414639303,02_BD
1.3 Gas,1994,4.262106945597282,02_BD
,1994,,02_BD
2. CO2 Emission by Sector,1994,5.43400748706121,02_BD
2.1 Transformation Sector,1994,4.344889825873777,02_BD
2.1.1 Main Activity Producer,1994,1.6406829748596563,02_BD
2.1.2 Autoproducers,1994,0.2564946070710408,02_BD
2.1.3 Gas Processing,1994,0.0,02_BD
2.1.4 Loss & Own Use,1994,2.44771224394308,02_BD
,1994,,02_BD
2.2 Final Energy Consumption Sector,1994,1.0891176611874345,02_BD
2.2.1 Industry Sector,1994,0.18565628633932274,02_BD
2.2.2 Transport Sector,1994,0.7422250643422268,02_BD
2.2.3 Residential & Commercial,1994,0.16123631050588513,02_BD
2.2.4 Other,1994,0.0,02_BD
Total CO2 Emission,1995,5.76847914052902,02_BD
,1995,,02_BD
1. CO2 Emission by Energy,1995,5.76847914052902,02_BD
1.1 Coal & Coal Products,1995,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1995,1.2372365131160956,02_BD
1.3 Gas,1995,4.531242627412924,02_BD
,1995,,02_BD
2. CO2 Emission by Sector,1995,5.76847914052902,02_BD
2.1 Transformation Sector,1995,4.648058168534009,02_BD
2.1.1 Main Activity Producer,1995,1.7389293051417996,02_BD
2.1.2 Autoproducers,1995,0.25740080921583863,02_BD
2.1.3 Gas Processing,1995,0.0,02_BD
2.1.4 Loss & Own Use,1995,2.65172805417637,02_BD
,1995,,02_BD
2.2 Final Energy Consumption Sector,1995,1.120420971995011,02_BD
2.2.1 Industry Sector,1995,0.20203331729835644,02_BD
2.2.2 Transport Sector,1995,0.795660146887701,02_BD
2.2.3 Residential & Commercial,1995,0.12272750780895351,02_BD
2.2.4 Other,1995,0.0,02_BD
Total CO2 Emission,1996,5.936406999169815,02_BD
,1996,,02_BD
1. CO2 Emission by Energy,1996,5.936406999169815,02_BD
1.1 Coal & Coal Products,1996,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1996,1.3415340524815074,02_BD
1.3 Gas,1996,4.594872946688308,02_BD
,1996,,02_BD
2. CO2 Emission by Sector,1996,5.936406999169816,02_BD
2.1 Transformation Sector,1996,4.739281437846933,02_BD
2.1.1 Main Activity Producer,1996,1.823444819045676,02_BD
2.1.2 Autoproducers,1996,0.25610060613852,02_BD
2.1.3 Gas Processing,1996,0.0,02_BD
2.1.4 Loss & Own Use,1996,2.6597360126627376,02_BD
,1996,,02_BD
2.2 Final Energy Consumption Sector,1996,1.1971255613228826,02_BD
2.2.1 Industry Sector,1996,0.23353337962042586,02_BD
2.2.2 Transport Sector,1996,0.8563445196284218,02_BD
2.2.3 Residential & Commercial,1996,0.10724766207403462,02_BD
2.2.4 Other,1996,0.0,02_BD
Total CO2 Emission,1997,6.228913786510236,02_BD
,1997,,02_BD
1. CO2 Emission by Energy,1997,6.228913786510236,02_BD
1.1 Coal & Coal Products,1997,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1997,1.4244425940323582,02_BD
1.3 Gas,1997,4.8044711924778785,02_BD
,1997,,02_BD
2. CO2 Emission by Sector,1997,6.228913786510236,02_BD
2.1 Transformation Sector,1997,4.949273634243405,02_BD
2.1.1 Main Activity Producer,1997,2.069653756234003,02_BD
2.1.2 Autoproducers,1997,0.2564946070710408,02_BD
2.1.3 Gas Processing,1997,0.0,02_BD
2.1.4 Loss & Own Use,1997,2.623125270938361,02_BD
,1997,,02_BD
2.2 Final Energy Consumption Sector,1997,1.2796401522668301,02_BD
2.2.1 Industry Sector,1997,0.2720209045852924,02_BD
2.2.2 Transport Sector,1997,0.8963437643867377,02_BD
2.2.3 Residential & Commercial,1997,0.11127548329480022,02_BD
2.2.4 Other,1997,0.0,02_BD
Total CO2 Emission,1998,6.081980625333072,02_BD
,1998,,02_BD
1. CO2 Emission by Energy,1998,6.081980625333072,02_BD
1.1 Coal & Coal Products,1998,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1998,1.2896146700253903,02_BD
1.3 Gas,1998,4.792365955307683,02_BD
,1998,,02_BD
2. CO2 Emission by Sector,1998,6.081980625333072,02_BD
2.1 Transformation Sector,1998,4.935688314544334,02_BD
2.1.1 Main Activity Producer,1998,2.1770487607984084,02_BD
2.1.2 Autoproducers,1998,0.2520029964403036,02_BD
2.1.3 Gas Processing,1998,0.0,02_BD
2.1.4 Loss & Own Use,1998,2.506636557305623,02_BD
,1998,,02_BD
2.2 Final Energy Consumption Sector,1998,1.1462923107887382,02_BD
2.2.1 Industry Sector,1998,0.19954456413571062,02_BD
2.2.2 Transport Sector,1998,0.8424229803265799,02_BD
2.2.3 Residential & Commercial,1998,0.1043247663264476,02_BD
2.2.4 Other,1998,0.0,02_BD
Total CO2 Emission,1999,6.402871456026645,02_BD
,1999,,02_BD
1. CO2 Emission by Energy,1999,6.402871456026645,02_BD
1.1 Coal & Coal Products,1999,0.0,02_BD
1.2 Crude Oil & Petroleum Products,1999,1.2472553627259015,02_BD
1.3 Gas,1999,5.155616093300745,02_BD
,1999,,02_BD
2. CO2 Emission by Sector,1999,6.402871456026646,02_BD
2.1 Transformation Sector,1999,5.2992594093878,02_BD
2.1.1 Main Activity Producer,1999,2.033359169749869,02_BD
2.1.2 Autoproducers,1999,0.2564946070710408,02_BD
2.1.3 Gas Processing,1999,0.0,02_BD
2.1.4 Loss & Own Use,1999,3.00940563256689,02_BD
,1999,,02_BD
2.2 Final Energy Consumption Sector,1999,1.103612046638846,02_BD
2.2.1 Industry Sector,1999,0.16875335346909745,02_BD
2.2.2 Transport Sector,1999,0.8338664162696364,02_BD
2.2.3 Residential & Commercial,1999,0.10099227690011196,02_BD
2.2.4 Other,1999,0.0,02_BD
Total CO2 Emission,2000,6.2194895458017605,02_BD
,2000,,02_BD
1. CO2 Emission by Energy,2000,6.2194895458017605,02_BD
1.1 Coal & Coal Products,2000,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2000,1.160489723204894,02_BD
1.3 Gas,2000,5.058999822596867,02_BD
,2000,,02_BD
2. CO2 Emission by Sector,2000,6.2194895458017605,02_BD
2.1 Transformation Sector,2000,5.149483560611164,02_BD
2.1.1 Main Activity Producer,2000,2.0326434967038423,02_BD
2.1.2 Autoproducers,2000,0.2564946070710408,02_BD
2.1.3 Gas Processing,2000,0.0,02_BD
2.1.4 Loss & Own Use,2000,2.860345456836281,02_BD
,2000,,02_BD
2.2 Final Energy Consumption Sector,2000,1.070005985190598,02_BD
2.2.1 Industry Sector,2000,0.14102735927513096,02_BD
2.2.2 Transport Sector,2000,0.8274620278436837,02_BD
2.2.3 Residential & Commercial,2000,0.10151659807178326,02_BD
2.2.4 Other,2000,0.0,02_BD
Total CO2 Emission,2001,6.103248872318233,02_BD
,2001,,02_BD
1. CO2 Emission by Energy,2001,6.103248872318233,02_BD
1.1 Coal & Coal Products,2001,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2001,1.1411967857406187,02_BD
1.3 Gas,2001,4.962052086577615,02_BD
,2001,,02_BD
2. CO2 Emission by Sector,2001,6.103248872318233,02_BD
2.1 Transformation Sector,2001,5.012143143992104,02_BD
2.1.1 Main Activity Producer,2001,2.0712358356421463,02_BD
2.1.2 Autoproducers,2001,0.24979659121818723,02_BD
2.1.3 Gas Processing,2001,0.0,02_BD
2.1.4 Loss & Own Use,2001,2.6911107171317696,02_BD
,2001,,02_BD
2.2 Final Energy Consumption Sector,2001,1.0911057283261305,02_BD
2.2.1 Industry Sector,2001,0.1154042399595242,02_BD
2.2.2 Transport Sector,2001,0.8640720664860311,02_BD
2.2.3 Residential & Commercial,2001,0.11162942188057523,02_BD
2.2.4 Other,2001,0.0,02_BD
Total CO2 Emission,2002,6.122722238707344,02_BD
,2002,,02_BD
1. CO2 Emission by Energy,2002,6.122722238707344,02_BD
1.1 Coal & Coal Products,2002,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2002,1.1935027916186667,02_BD
1.3 Gas,2002,4.929219447088677,02_BD
,2002,,02_BD
2. CO2 Emission by Sector,2002,6.122722238707342,02_BD
2.1 Transformation Sector,2002,4.989543043277591,02_BD
2.1.1 Main Activity Producer,2002,2.221429028763758,02_BD
2.1.2 Autoproducers,2002,0.24979659121818723,02_BD
2.1.3 Gas Processing,2002,0.0,02_BD
2.1.4 Loss & Own Use,2002,2.518317423295645,02_BD
,2002,,02_BD
2.2 Final Energy Consumption Sector,2002,1.133179195429752,02_BD
2.2.1 Industry Sector,2002,0.12638074561023063,02_BD
2.2.2 Transport Sector,2002,0.9019054799144838,02_BD
2.2.3 Residential & Commercial,2002,0.10489296990503767,02_BD
2.2.4 Other,2002,0.0,02_BD
Total CO2 Emission,2003,6.271707360435785,02_BD
,2003,,02_BD
1. CO2 Emission by Energy,2003,6.271707360435785,02_BD
1.1 Coal & Coal Products,2003,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2003,1.2105151148373319,02_BD
1.3 Gas,2003,5.061192245598454,02_BD
,2003,,02_BD
2. CO2 Emission by Sector,2003,6.271707360435786,02_BD
2.1 Transformation Sector,2003,5.0984905075548355,02_BD
2.1.1 Main Activity Producer,2003,2.2956365578320383,02_BD
2.1.2 Autoproducers,2003,0.24979659121818723,02_BD
2.1.3 Gas Processing,2003,0.0,02_BD
2.1.4 Loss & Own Use,2003,2.55305735850461,02_BD
,2003,,02_BD
2.2 Final Energy Consumption Sector,2003,1.1732168528809501,02_BD
2.2.1 Industry Sector,2003,0.13065094251173492,02_BD
2.2.2 Transport Sector,2003,0.9429657542593655,02_BD
2.2.3 Residential & Commercial,2003,0.09960015610984976,02_BD
2.2.4 Other,2003,0.0,02_BD
Total CO2 Emission,2004,6.49856930147549,02_BD
,2004,,02_BD
1. CO2 Emission by Energy,2004,6.49856930147549,02_BD
1.1 Coal & Coal Products,2004,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2004,1.198054993736771,02_BD
1.3 Gas,2004,5.300514307738719,02_BD
,2004,,02_BD
2. CO2 Emission by Sector,2004,6.49856930147549,02_BD
2.1 Transformation Sector,2004,5.302992021749,02_BD
2.1.1 Main Activity Producer,2004,2.3683720288735524,02_BD
2.1.2 Autoproducers,2004,0.26882683625894177,02_BD
2.1.3 Gas Processing,2004,0.0,02_BD
2.1.4 Loss & Own Use,2004,2.665793156616506,02_BD
,2004,,02_BD
2.2 Final Energy Consumption Sector,2004,1.1955772797264896,02_BD
2.2.1 Industry Sector,2004,0.11791757544233002,02_BD
2.2.2 Transport Sector,2004,0.9777704236776521,02_BD
2.2.3 Residential & Commercial,2004,0.09988928060650779,02_BD
2.2.4 Other,2004,0.0,02_BD
Total CO2 Emission,2005,6.539872792169677,02_BD
,2005,,02_BD
1. CO2 Emission by Energy,2005,6.539872792169677,02_BD
1.1 Coal & Coal Products,2005,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2005,1.231781400902433,02_BD
1.3 Gas,2005,5.308091391267245,02_BD
,2005,,02_BD
2. CO2 Emission by Sector,2005,6.539872792169678,02_BD
2.1 Transformation Sector,2005,5.27826652018764,02_BD
2.1.1 Main Activity Producer,2005,2.3128871406475744,02_BD
2.1.2 Autoproducers,2005,0.27749485677439945,02_BD
2.1.3 Gas Processing,2005,0.0,02_BD
2.1.4 Loss & Own Use,2005,2.6878845227656663,02_BD
,2005,,02_BD
2.2 Final Energy Consumption Sector,2005,1.2616062719820378,02_BD
2.2.1 Industry Sector,2005,0.14337621001676054,02_BD
2.2.2 Transport Sector,2005,1.0205587310862865,02_BD
2.2.3 Residential & Commercial,2005,0.09767133087899067,02_BD
2.2.4 Other,2005,0.0,02_BD
Total CO2 Emission,2006,6.704049840387193,02_BD
,2006,,02_BD
1. CO2 Emission by Energy,2006,6.704049840387193,02_BD
1.1 Coal & Coal Products,2006,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2006,1.3052507674593463,02_BD
1.3 Gas,2006,5.398799072927848,02_BD
,2006,,02_BD
2. CO2 Emission by Sector,2006,6.704049840387194,02_BD
2.1 Transformation Sector,2006,5.364659972586072,02_BD
2.1.1 Main Activity Producer,2006,2.2280567715652952,02_BD
2.1.2 Autoproducers,2006,0.29564015317510345,02_BD
2.1.3 Gas Processing,2006,0.0,02_BD
2.1.4 Loss & Own Use,2006,2.8409630478456736,02_BD
,2006,,02_BD
2.2 Final Energy Consumption Sector,2006,1.3393898678011227,02_BD
2.2.1 Industry Sector,2006,0.17369727423020548,02_BD
2.2.2 Transport Sector,2006,1.0614393760588894,02_BD
2.2.3 Residential & Commercial,2006,0.10425321751202785,02_BD
2.2.4 Other,2006,0.0,02_BD
Total CO2 Emission,2007,6.676030477248757,02_BD
,2007,,02_BD
1. CO2 Emission by Energy,2007,6.676030477248757,02_BD
1.1 Coal & Coal Products,2007,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2007,1.421262945492941,02_BD
1.3 Gas,2007,5.254767531755815,02_BD
,2007,,02_BD
2. CO2 Emission by Sector,2007,6.676030477248755,02_BD
2.1 Transformation Sector,2007,5.22691643217456,02_BD
2.1.1 Main Activity Producer,2007,2.206608417003729,02_BD
2.1.2 Autoproducers,2007,0.296675860799748,02_BD
2.1.3 Gas Processing,2007,0.0,02_BD
2.1.4 Loss & Own Use,2007,2.7236321543710837,02_BD
,2007,,02_BD
2.2 Final Energy Consumption Sector,2007,1.4491140450741953,02_BD
2.2.1 Industry Sector,2007,0.18302399767785543,02_BD
2.2.2 Transport Sector,2007,1.158217718700228,02_BD
2.2.3 Residential & Commercial,2007,0.10787232869611194,02_BD
2.2.4 Other,2007,0.0,02_BD
Total CO2 Emission,2008,6.618117095425759,02_BD
,2008,,02_BD
1. CO2 Emission by Energy,2008,6.618117095425759,02_BD
1.1 Coal & Coal Products,2008,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2008,1.4553748009914234,02_BD
1.3 Gas,2008,5.162742294434335,02_BD
,2008,,02_BD
2. CO2 Emission by Sector,2008,6.618117095425759,02_BD
2.1 Transformation Sector,2008,5.129176257178426,02_BD
2.1.1 Main Activity Producer,2008,2.1736014751587582,02_BD
2.1.2 Autoproducers,2008,0.29874073235021614,02_BD
2.1.3 Gas Processing,2008,0.0,02_BD
2.1.4 Loss & Own Use,2008,2.6568340496694516,02_BD
,2008,,02_BD
2.2 Final Energy Consumption Sector,2008,1.488940838247333,02_BD
2.2.1 Industry Sector,2008,0.2255812209599332,02_BD
2.2.2 Transport Sector,2008,1.1545257061587475,02_BD
2.2.3 Residential & Commercial,2008,0.1088339111286524,02_BD
2.2.4 Other,2008,0.0,02_BD
Total CO2 Emission,2009,6.674491281967469,02_BD
,2009,,02_BD
1. CO2 Emission by Energy,2009,6.674491281967469,02_BD
1.1 Coal & Coal Products,2009,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2009,1.4880857873464473,02_BD
1.3 Gas,2009,5.186405494621021,02_BD
,2009,,02_BD
2. CO2 Emission by Sector,2009,6.674491281967469,02_BD
2.1 Transformation Sector,2009,5.158359825647599,02_BD
2.1.1 Main Activity Producer,2009,2.3584503070815757,02_BD
2.1.2 Autoproducers,2009,0.28909446311721876,02_BD
2.1.3 Gas Processing,2009,0.0,02_BD
2.1.4 Loss & Own Use,2009,2.5108150554488033,02_BD
,2009,,02_BD
2.2 Final Energy Consumption Sector,2009,1.5161314563198702,02_BD
2.2.1 Industry Sector,2009,0.29104451252725366,02_BD
2.2.2 Transport Sector,2009,1.1234628417269137,02_BD
2.2.3 Residential & Commercial,2009,0.1016241020657029,02_BD
2.2.4 Other,2009,0.0,02_BD
Total CO2 Emission,2010,7.064968390835345,02_BD
,2010,,02_BD
1. CO2 Emission by Energy,2010,7.064968390835345,02_BD
1.1 Coal & Coal Products,2010,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2010,1.5831434288061508,02_BD
1.3 Gas,2010,5.481824962029194,02_BD
,2010,,02_BD
2. CO2 Emission by Sector,2010,7.064968390835345,02_BD
2.1 Transformation Sector,2010,5.4538265650721405,02_BD
2.1.1 Main Activity Producer,2010,2.475367298005016,02_BD
2.1.2 Autoproducers,2010,0.3178129721992529,02_BD
2.1.3 Gas Processing,2010,0.0,02_BD
2.1.4 Loss & Own Use,2010,2.660646294867872,02_BD
,2010,,02_BD
2.2 Final Energy Consumption Sector,2010,1.6111418257632042,02_BD
2.2.1 Industry Sector,2010,0.337609262486211,02_BD
2.2.2 Transport Sector,2010,1.1745115933402186,02_BD
2.2.3 Residential & Commercial,2010,0.09902096993677494,02_BD
2.2.4 Other,2010,0.0,02_BD
Total CO2 Emission,2011,6.9266094723762,02_BD
,2011,,02_BD
1. CO2 Emission by Energy,2011,6.9266094723762,02_BD
1.1 Coal & Coal Products,2011,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2011,1.76728546129608,02_BD
1.3 Gas,2011,5.159324011080121,02_BD
,2011,,02_BD
2. CO2 Emission by Sector,2011,6.9266094723762,02_BD
2.1 Transformation Sector,2011,5.13320067458212,02_BD
2.1.1 Main Activity Producer,2011,2.3658957249290293,02_BD
2.1.2 Autoproducers,2011,0.3267449733394994,02_BD
2.1.3 Gas Processing,2011,0.0,02_BD
2.1.4 Loss & Own Use,2011,2.440559976313592,02_BD
,2011,,02_BD
2.2 Final Energy Consumption Sector,2011,1.7934087977940805,02_BD
2.2.1 Industry Sector,2011,0.40801997065632006,02_BD
2.2.2 Transport Sector,2011,1.28347685207016,02_BD
2.2.3 Residential & Commercial,2011,0.10191197506760027,02_BD
2.2.4 Other,2011,0.0,02_BD
Total CO2 Emission,2012,6.881834239416278,02_BD
,2012,,02_BD
1. CO2 Emission by Energy,2012,6.881834239416278,02_BD
1.1 Coal & Coal Products,2012,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2012,1.8892786090433058,02_BD
1.3 Gas,2012,4.992555630372973,02_BD
,2012,,02_BD
2. CO2 Emission by Sector,2012,6.881834239416278,02_BD
2.1 Transformation Sector,2012,4.970890155515295,02_BD
2.1.1 Main Activity Producer,2012,2.4018807531877995,02_BD
2.1.2 Autoproducers,2012,0.46339375575962716,02_BD
2.1.3 Gas Processing,2012,0.0,02_BD
2.1.4 Loss & Own Use,2012,2.105615646567868,02_BD
,2012,,02_BD
2.2 Final Energy Consumption Sector,2012,1.9109440839009837,02_BD
2.2.1 Industry Sector,2012,0.46973921237781385,02_BD
2.2.2 Transport Sector,2012,1.3415624490421572,02_BD
2.2.3 Residential & Commercial,2012,0.09964242248101311,02_BD
2.2.4 Other,2012,0.0,02_BD
Total CO2 Emission,2013,6.793775937139214,02_BD
,2013,,02_BD
1. CO2 Emission by Energy,2013,6.793775937139214,02_BD
1.1 Coal & Coal Products,2013,0.0,02_BD
1.2 Crude Oil & Petroleum Products,2013,1.8376522251673484,02_BD
1.3 Gas,2013,4.956123711971865,02_BD
,2013,,02_BD
2. CO2 Emission by Sector,2013,6.793775937139214,02_BD
2.1 Transformation Sector,2013,4.939997496902182,02_BD
2.1.1 Main Activity Producer,2013,2.4037056265853667,02_BD
2.1.2 Autoproducers,2013,0.3363171958873535,02_BD
